D4  1 1 
2.603800e-02 2.299100e-02 2.024800e-02 1.779000e-02 1.559300e-02 1.361100e-02 
1.182200e-02 1.020400e-02 8.738000e-03 7.412000e-03 6.209000e-03 5.118000e-03 
4.514000e-03 3.979000e-03 3.507000e-03 3.086000e-03 2.713000e-03 2.382100e-03 
2.091000e-03 1.834900e-03 1.614000e-03 1.426700e-03 1.272400e-03 1.155200e-03 
1.115900e-03 1.079720e-03 1.065050e-03 1.060290e-03 1.063650e-03 1.077100e-03 
1.105750e-03 1.161736e-03 1.277298e-03 
D4  2 3 
2.948400e-02 2.634700e-02 2.351200e-02 2.096800e-02 1.867900e-02 1.662300e-02 
1.478000e-02 1.312700e-02 1.164400e-02 1.032300e-02 9.135000e-03 8.071000e-03 
7.117000e-03 6.267000e-03 5.502000e-03 4.816000e-03 4.202000e-03 3.649000e-03 
3.152000e-03 2.704000e-03 2.301000e-03 1.939200e-03 1.612500e-03 1.319500e-03 
1.158800e-03 1.017400e-03 8.931000e-04 7.833000e-04 6.865000e-04 6.010000e-04 
5.262000e-04 4.610000e-04 4.047000e-04 3.572000e-04 3.184500e-04 2.888500e-04 
2.789800e-04 2.699300e-04 2.662100e-04 2.650400e-04 2.657710e-04 2.692300e-04 
2.765390e-04 2.903340e-04 3.191746e-04 
D4  2 4 
2.784900e-02 2.476400e-02 2.197900e-02 1.948700e-02 1.724900e-02 1.524400e-02 
1.345400e-02 1.185400e-02 1.042400e-02 9.158000e-03 8.025000e-03 7.017000e-03 
6.119000e-03 5.327000e-03 4.621000e-03 3.994000e-03 3.442000e-03 2.951000e-03 
2.516700e-03 2.132800e-03 1.794400e-03 1.496900e-03 1.235500e-03 1.006900e-03 
8.843000e-04 7.782000e-04 6.865000e-04 6.067000e-04 5.375000e-04 4.772000e-04 
4.251000e-04 3.804600e-04 3.424400e-04 3.110000e-04 2.860900e-04 2.680400e-04 
2.625600e-04 2.583500e-04 2.574760e-04 2.583800e-04 2.609410e-04 2.659680e-04 
2.745700e-04 2.893674e-04 3.188873e-04 
D4  2 5 
1.267300e-01 1.096000e-01 9.454700e-02 8.133600e-02 6.978400e-02 5.969200e-02 
5.089000e-02 4.322000e-02 3.654600e-02 3.078400e-02 2.579300e-02 2.147800e-02 
1.776200e-02 1.459500e-02 1.188600e-02 9.579700e-03 7.639400e-03 6.010500e-03 
4.652900e-03 3.531200e-03 2.612400e-03 1.871600e-03 1.279750e-03 8.134200e-04 
5.854400e-04 4.014700e-04 2.530000e-04 1.317980e-04 3.283400e-05 -4.873700e-05 
-1.158360e-04 -1.711540e-04 -2.169871e-04 -2.542741e-04 -2.839150e-04 -3.058746e-04 
-3.127868e-04 -3.182950e-04 -3.193977e-04 -3.182989e-04 -3.143996e-04 -3.066999e-04 
-2.926000e-04 -2.662000e-04 -2.075000e-04 
D4  2 6 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 
D4  3 1 
3.116100e-02 2.940600e-02 2.762400e-02 2.582700e-02 2.404800e-02 2.229800e-02 
2.059680e-02 1.893810e-02 1.732480e-02 1.578610e-02 1.430230e-02 1.287970e-02 
1.152440e-02 1.023075e-02 9.002390e-03 7.839283e-03 6.746107e-03 5.723060e-03 
4.772870e-03 3.898880e-03 3.105160e-03 2.399510e-03 1.781500e-03 1.256510e-03 
9.874300e-04 7.656000e-04 5.853200e-04 4.394500e-04 3.234600e-04 2.322300e-04 
1.622100e-04 1.096620e-04 7.124000e-05 4.440700e-05 2.646100e-05 1.526300e-05 
1.188300e-05 8.693000e-06 7.044000e-06 5.913000e-06 4.935600e-06 4.056000e-06 
3.219100e-06 2.359400e-06 1.384444e-06 
D4  3 2 
1.186900e-01 1.055300e-01 9.378000e-02 8.329000e-02 7.394000e-02 6.561000e-02 
5.819000e-02 5.156000e-02 4.565000e-02 4.042000e-02 3.572000e-02 3.154000e-02 
2.780900e-02 2.448400e-02 2.150600e-02 1.883900e-02 1.644800e-02 1.430500e-02 
1.237700e-02 1.064100e-02 9.076000e-03 7.669000e-03 6.399000e-03 5.255000e-03 
4.627000e-03 4.072000e-03 3.585000e-03 3.152000e-03 2.771000e-03 2.433500e-03 
2.138000e-03 1.878800e-03 1.655000e-03 1.465800e-03 1.309400e-03 1.189200e-03 
1.148500e-03 1.108880e-03 1.091770e-03 1.084180e-03 1.084470e-03 1.094690e-03 
1.119900e-03 1.169208e-03 1.275782e-03 
D4  3 3 
3.384000e-02 3.022100e-02 2.694600e-02 2.398200e-02 2.132300e-02 1.892700e-02 
1.678100e-02 1.484700e-02 1.311700e-02 1.157800e-02 1.019700e-02 8.963000e-03 
7.858000e-03 6.879000e-03 6.002000e-03 5.220000e-03 4.524000e-03 3.903000e-03 
3.348000e-03 2.853000e-03 2.412000e-03 2.018600e-03 1.669200e-03 1.358500e-03 
1.189900e-03 1.042300e-03 9.135000e-04 8.002000e-04 7.011000e-04 6.138000e-04 
5.378000e-04 4.718000e-04 4.149000e-04 3.669600e-04 3.276500e-04 2.973900e-04 
2.871000e-04 2.773100e-04 2.730700e-04 2.712100e-04 2.712250e-04 2.737250e-04 
2.799260e-04 2.922520e-04 3.189456e-04 
D4  3 4 
3.215400e-02 2.859100e-02 2.537100e-02 2.246300e-02 1.986000e-02 1.751900e-02 
1.542900e-02 1.355300e-02 1.188000e-02 1.039900e-02 9.076000e-03 7.901000e-03 
6.856000e-03 5.939000e-03 5.123000e-03 4.404000e-03 3.771000e-03 3.214000e-03 
2.724000e-03 2.294400e-03 1.918600e-03 1.590800e-03 1.306400e-03 1.059900e-03 
9.288000e-04 8.160000e-04 7.190000e-04 6.349000e-04 5.623000e-04 4.992000e-04 
4.448700e-04 3.982400e-04 3.584800e-04 3.254900e-04 2.989100e-04 2.791400e-04 
2.728100e-04 2.673400e-04 2.656000e-04 2.655640e-04 2.671670e-04 2.710140e-04 
2.783140e-04 2.914764e-04 3.187228e-04 
D4  3 5 
1.343600e-01 1.163400e-01 1.005300e-01 8.663000e-02 7.445400e-02 6.380700e-02 
5.449900e-02 4.637800e-02 3.929600e-02 3.317900e-02 2.786100e-02 2.326700e-02 
1.930900e-02 1.592500e-02 1.302200e-02 1.055600e-02 8.472700e-03 6.720200e-03 
5.256600e-03 4.043000e-03 3.045600e-03 2.239400e-03 1.590680e-03 1.076360e-03 
8.238000e-04 6.186200e-04 4.521100e-04 3.154000e-04 2.033610e-04 1.105970e-04 
3.410700e-05 -2.900500e-05 -8.083490e-05 -1.223472e-04 -1.540052e-04 -1.749719e-04 
-1.801854e-04 -1.817945e-04 -1.787975e-04 -1.728988e-04 -1.626995e-04 -1.461999e-04 
-1.192000e-04 -7.253000e-05 2.578000e-05 
D4  3 6 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 
D4  4 1 
3.669700e-02 3.418700e-02 3.170600e-02 2.928700e-02 2.694600e-02 2.469800e-02 
2.254250e-02 2.049570e-02 1.855140e-02 1.671970e-02 1.499140e-02 1.335350e-02 
1.181252e-02 1.038314e-02 9.037130e-03 7.784660e-03 6.625540e-03 5.558020e-03 
4.581850e-03 3.698400e-03 2.908710e-03 2.217590e-03 1.623530e-03 1.127890e-03 
8.775700e-04 6.738600e-04 5.104100e-04 3.795600e-04 2.769700e-04 1.972900e-04 
1.369700e-04 9.219000e-05 5.992000e-05 3.767600e-05 2.295500e-05 1.379100e-05 
1.100200e-05 8.323000e-06 6.896000e-06 5.884800e-06 4.978000e-06 4.129500e-06 
3.293160e-06 2.413000e-06 1.406202e-06 
D4  4 2 
1.274100e-01 1.132700e-01 1.006300e-01 8.934000e-02 7.927000e-02 7.028000e-02 
6.227000e-02 5.512000e-02 4.875000e-02 4.309000e-02 3.803000e-02 3.352000e-02 
2.948100e-02 2.590300e-02 2.269600e-02 1.982200e-02 1.726600e-02 1.497300e-02 
1.291700e-02 1.107100e-02 9.412000e-03 7.928000e-03 6.596000e-03 5.403000e-03 
4.751000e-03 4.178000e-03 3.676000e-03 3.232000e-03 2.842000e-03 2.497400e-03 
2.196700e-03 1.933500e-03 1.706700e-03 1.514400e-03 1.355600e-03 1.231600e-03 
1.187800e-03 1.145700e-03 1.126770e-03 1.116860e-03 1.113690e-03 1.121310e-03 
1.141750e-03 1.186079e-03 1.286413e-03 
D4  4 3 
3.800000e-02 3.389000e-02 3.017000e-02 2.680000e-02 2.377100e-02 2.104800e-02 
1.860500e-02 1.641400e-02 1.445300e-02 1.271100e-02 1.115200e-02 9.762000e-03 
8.522000e-03 7.426000e-03 6.448000e-03 5.581000e-03 4.812000e-03 4.131000e-03 
3.525000e-03 2.989000e-03 2.514000e-03 2.095000e-03 1.724500e-03 1.398400e-03 
1.222500e-03 1.069500e-03 9.366000e-04 8.201000e-04 7.187000e-04 6.297000e-04 
5.525000e-04 4.855000e-04 4.278000e-04 3.790600e-04 3.389800e-04 3.079200e-04 
2.970800e-04 2.865600e-04 2.816600e-04 2.791260e-04 2.785290e-04 2.801790e-04 
2.853870e-04 2.964700e-04 3.215533e-04 
D4  4 4 
3.627000e-02 3.222000e-02 2.855900e-02 2.524400e-02 2.227800e-02 1.961500e-02 
1.723200e-02 1.510200e-02 1.320100e-02 1.152000e-02 1.002300e-02 8.695000e-03 
7.518000e-03 6.486000e-03 5.572000e-03 4.769000e-03 4.066000e-03 3.451000e-03 
2.912000e-03 2.441900e-03 2.033200e-03 1.680000e-03 1.374500e-03 1.112100e-03 
9.734000e-04 8.545000e-04 7.526000e-04 6.645000e-04 5.887000e-04 5.229000e-04 
4.664000e-04 4.177900e-04 3.762600e-04 3.415000e-04 3.132100e-04 2.917400e-04 
2.844900e-04 2.778560e-04 2.751950e-04 2.742710e-04 2.750680e-04 2.778910e-04 
